PERIOD_END	PERIOD_BEGIN	PERIOD_DURATION	REGION_TYPE	REGION_TYPE_ID	TABLE_ID	IS_SEASONALLY_ADJUSTED	REGION	CITY	STATE	STATE_CODE	PROPERTY_TYPE	PROPERTY_TYPE_ID	MEDIAN_SALE_PRICE	MEDIAN_SALE_PRICE_MOM	MEDIAN_SALE_PRICE_YOY	MEDIAN_LIST_PRICE	MEDIAN_LIST_PRICE_MOM	MEDIAN_LIST_PRICE_YOY	MEDIAN_PPSF	MEDIAN_PPSF_MOM	MEDIAN_PPSF_YOY	MEDIAN_LIST_PPSF	MEDIAN_LIST_PPSF_MOM	MEDIAN_LIST_PPSF_YOY	HOMES_SOLD	HOMES_SOLD_MOM	HOMES_SOLD_YOY	PENDING_SALES	PENDING_SALES_MOM	PENDING_SALES_YOY	NEW_LISTINGS	NEW_LISTINGS_MOM	NEW_LISTINGS_YOY	INVENTORY	INVENTORY_MOM	INVENTORY_YOY	MONTHS_OF_SUPPLY	MONTHS_OF_SUPPLY_MOM	MONTHS_OF_SUPPLY_YOY	MEDIAN_DOM	MEDIAN_DOM_MOM	MEDIAN_DOM_YOY	AVG_SALE_TO_LIST	AVG_SALE_TO_LIST_MOM	AVG_SALE_TO_LIST_YOY	SOLD_ABOVE_LIST	SOLD_ABOVE_LIST_MOM	SOLD_ABOVE_LIST_YOY	PRICE_DROPS	PRICE_DROPS_MOM	PRICE_DROPS_YOY	OFF_MARKET_IN_TWO_WEEKS	OFF_MARKET_IN_TWO_WEEKS_MOM	OFF_MARKET_IN_TWO_WEEKS_YOY	PARENT_METRO_REGION	PARENT_METRO_REGION_METRO_CODE	LAST_UPDATED	_norm_region	_norm_city	_norm_state	_norm_county	_norm_rtype
2015-10-31	2015-10-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	636000.0	-0.00625	0.08717948718	544450.0	-0.001009174312	0.08998344354	406.420765027	-0.03651813065	0.05422264704	450.850278723	-0.0390903793	0.02774472139	288.0	0.08270676692	-0.02372881356	382.0	0.1040462428	-0.05210918114	433.0	-0.03563474388	0.1608579088	633.0	0.03262642741	0.004761904762	2.2	-0.1	0.1	14.0	-4.0	-5.0	1.009964941	0.004765882356	0.00799696896	0.4166666667	0.02192982456	0.03700564972	0.3886255924	0.1096696381	0.06322876702	0.2748691099	-0.03148927156	0.02921154171	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2020-04-30	2020-04-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	618000.0	0.0131147541	0.04923599321	619255.0	-0.04715340822	0.0152553488	479.751911967	-0.0325287659	-0.01975014744	493.703703704	-0.0113234314	0.03313925485	616.0	-0.2657926103	-0.3376344086	597.0	-0.3238958097	-0.4664879357	732.0	-0.3165266106	-0.4134615385	1783.0	0.03004043905	0.04513481829	2.9	0.8	1.1	25.0	-3.0	4.0	1.001768986	0.0002378312893	-0.00373702102	0.3977272727	0.02347220717	0.02998533724	0.1604038138	-0.008862506249	-0.06761494353	0.445561139	-0.1263527908	-0.1281654025	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2021-04-30	2021-04-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	843000.0	-0.002366863905	0.2051465332	674900.0	0.03990755008	0.0898579745	500.338294993	0.002374732937	0.1766961658	549.655850541	-0.005576495678	0.1133314302	448.0	0.1636363636	0.7637795276	447.0	-0.03870967742	0.780876494	501.0	0.06369426752	0.6213592233	484.0	0.1282051282	-0.2341772152	1.1	0.0	-1.4	9.0	-8.0	-16.0	1.033422667	0.00919103607	0.0273127108	0.5691964286	0.02893668831	0.1361255624	0.229338843	0.01022462386	0.08376922272	0.6733780761	-0.09221332179	0.2032585542	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2019-01-31	2019-01-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Multi-Family (2-4 Unit)	4	717000.0	-0.1322239032	0.2340791738	569945.0	0.09815992293	0.0373009373	213.561131874	-0.267790405	-0.03673759947	465.0	0.1672419203	-0.04694947569	9.0	-0.5909090909	-0.4705882353	18.0	-0.05263157895	0.5	30.0	0.875	0.875	67.0	0.2407407407	0.8108108108	7.4	4.9	5.2	62.0	-15.0	22.0	1.06140192	0.1036731536	0.1257784186	0.2222222222	0.0404040404	-0.01307189542	0.1641791045	-0.002487562189	-0.05203711174	0.2777777778	0.01461988304	0.1111111111	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2021-07-31	2021-07-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	470000.0	-0.08729002816	-0.01570680628	634700.0	-0.03687405159	-0.00812626973	607.75480826	0.006780035145	0.01323172035	526.315789474	-0.043841285	-0.006710664966	487.0	-0.1129326047	0.1405152225	419.0	-0.212406015	-0.1603206413	559.0	-0.1465648855	-0.1306376361	1330.0	-0.01335311573	0.2441534144	2.7	0.2	0.2	36.0	-1.0	3.0	0.9996953076	-0.00457472531	-0.0002166626996	0.2895277207	-0.04380561259	-0.04302497247	0.262406015	0.01388969456	0.02667168389	0.3579952267	-0.05929800635	-0.1610428494	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2023-03-31	2023-03-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	640000.0	0.0406504065	-0.03759398496	674900.0	0.03830769231	-0.006038291605	500.801282051	-0.01179032537	-0.07083600799	529.335105126	0.05014782037	-0.02794633626	648.0	0.224952741	-0.311370882	824.0	0.1721194879	-0.2771929825	1116.0	0.5942857143	-0.1836137527	2112.0	0.128808124	0.06184012066	3.3	-0.2	1.2	47.0	-32.0	18.0	0.9928014894	0.01103802866	-0.0173021328	0.287037037	0.07720716936	-0.1104124847	0.2083333333	0.02447443435	-0.005341880342	0.4332524272	0.06483137455	-0.1193791518	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2023-10-31	2023-10-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	1190000.0	0.1147540984	-0.04070939137	624950.0	-0.05310606061	-8e-05	509.575323376	0.2258249174	0.112127218	530.815482901	-0.01231712216	0.05897023656	68.0	0.0625	-0.1052631579	98.0	-0.1403508772	0.1666666667	109.0	-0.2534246575	0.09	303.0	0.006644518272	0.1018181818	4.5	-0.2	0.9	22.0	-50.0	-5.0	0.9989004404	0.02352728289	-0.006955026923	0.4705882353	0.2830882353	0.04953560372	0.2772277228	-0.00184204467	-0.03186318632	0.3673469388	-0.0537056928	-0.02551020408	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2025-04-30	2025-04-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	740000.0	0.1384615385	0.05865522175	652499.5	-0.03333407407	-0.02612014925	521.895620876	0.03588373234	0.02421703906	518.40437788	0.0272516344	-0.006054704293	575.0	0.07476635514	-0.1029641186	689.0	-0.007204610951	-0.06639566396	1218.0	0.05913043478	0.1501416431	3197.0	0.112	0.2377080914	5.6	0.2	1.6	45.0	-12.0	4.0	0.9870724336	-0.001021916243	-0.007429537072	0.2417391304	0.01930922389	-0.0297117276	0.2686893963	0.01477635283	0.007752501226	0.3657474601	-0.04347444193	-0.08140701146	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2025-02-28	2025-02-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	790000.0	0.2845528455	0.1660516605	626250.0	-0.02409948342	-0.005162827641	440.843316382	0.08391220212	0.03925040364	509.594882729	-0.03714749308	-0.00223678222	216.0	0.05365853659	-0.07692307692	214.0	-0.03603603604	-0.1607843137	291.0	0.07777777778	-0.01689189189	841.0	0.04213135068	0.1664355062	3.9	0.0	0.8	78.0	-14.0	20.0	0.9857003458	0.0003276106635	-0.002777189552	0.2685185185	0.03925022584	-0.01353276353	0.2294887039	-0.0009945674516	-0.009068855022	0.3691588785	0.1033931127	-0.01123327836	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2014-06-30	2014-06-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Multi-Family (2-4 Unit)	4	499999.0	0.3297845745	0.5872984127	479704.0	-0.040592	0.02086401362	253.891771683	1.137943815	0.75693106	436.842105263	-0.06525860761	0.007242105639	15.0	0.0	-0.2857142857	22.0	-0.2142857143	-0.1851851852	23.0	-0.1153846154	-0.04166666667	48.0	0.02127659574	-0.25	3.2	0.1	0.2	17.0	-36.0	-38.0	1.018181204	0.06745958974	0.03821712023	0.5333333333	0.3333333333	0.2	0.1458333333	-0.003102836879	0.005208333333	0.2272727273	0.01298701299	0.04208754209	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2022-02-28	2022-02-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	656000.0	0.01705426357	0.03307086614	635000.0	-0.0172560551	0.02419354839	535.824092742	0.04485698085	0.008202879683	526.390870185	-0.03462828075	-0.05814493899	754.0	0.2421746293	-0.01694915254	920.0	0.05747126437	-0.04066736184	975.0	0.1620977354	-0.006116207951	1802.0	0.0175042349	-0.07065497679	2.4	-0.5	-0.1	38.0	-22.0	1.0	1.005247175	0.01331289406	0.001478790603	0.3726790451	0.1123825047	0.00501281302	0.1659267481	-0.01476212828	0.01430219932	0.5293478261	0.1442903548	0.01527066237	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2013-05-31	2013-05-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	399000.0	0.01269035533	0.09615384615	524900.0	0.1191897655	0.1956719818	493.802816901	0.02430719452	0.06933851384	436.906153523	0.005899672607	0.1099647672	378.0	0.2642140468	0.3451957295	462.0	0.1213592233	0.3709198813	442.0	-0.04946236559	0.2109589041	598.0	0.02749140893	-0.2948113208	1.6	-0.3	-1.4	15.0	-6.0	-19.0	1.00097347	0.007455078247	0.01591306603	0.3544973545	0.06687193644	0.1943550057	0.1755852843	-0.001390660736	-0.02370716855	0.2380952381	-0.0337494221	0.07489049032	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2012-08-31	2012-08-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Multi-Family (2-4 Unit)	4	344750.0	-0.1591463415	0.4577167019	414500.0	0.01221001221	0.1356164384	181.570585565	0.2499093061	0.7344055935	353.535353535	-0.09776789619	0.09489604473	10.0	-0.4736842105	-0.2857142857	16.0	-0.05882352941	0.1428571429	20.0	0.1764705882	-0.1304347826	74.0	0.07246376812	-0.1868131868	7.4	3.8	0.9	102.0	19.0	49.0	0.9441337061	-0.02535714122	-0.03996999915	0.1	-0.1631578947	-0.4714285714	0.1081081081	0.02115158637	-0.001782001782	0.125	0.06617647059	0.05357142857	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2020-04-30	2020-04-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	954000.0	0.1223529412	0.08724143826	619255.0	-0.04715340822	0.0152553488	395.873320537	0.1647298616	0.07518723565	493.703703704	-0.0113234314	0.03313925485	99.0	-0.1610169492	-0.1465517241	85.0	-0.3928571429	-0.5	94.0	-0.4973262032	-0.5523809524	285.0	-0.04362416107	-0.1389728097	2.9	0.4	0.0	17.0	-13.0	-1.0	0.9974562412	-0.005069377751	-0.01180727635	0.404040404	0.02268447184	0.03335074887	0.1789473684	0.007806428824	-0.03253299412	0.5411764706	-0.08739495798	-0.01764705882	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2019-06-30	2019-06-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	457000.0	0.01781737194	-0.00652173913	619000.0	0.03706806283	0.0359832636	579.281542056	0.02075013661	0.05295218908	479.797979798	-0.02471114565	-0.03765448178	373.0	-0.1223529412	-0.05569620253	401.0	-0.1301518438	-0.1504237288	441.0	-0.2010869565	-0.05970149254	810.0	0.0292249047	0.1005434783	2.2	0.3	0.3	22.0	1.0	3.0	0.9995930905	0.0007388434312	-0.002909361721	0.3324396783	-0.008736792304	-0.02199070146	0.2518518519	0.001534189844	-0.04434380032	0.4837905237	-0.04549364117	0.02404476098	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2017-11-30	2017-11-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	450000.0	0.07270560191	0.1009174312	525000.0	-0.06233255939	-0.007561436673	560.644943105	0.04179496225	0.03549992176	458.551724138	-0.0727630833	0.008402091053	314.0	-0.164893617	0.08275862069	306.0	-0.3304157549	0.05882352941	332.0	-0.2782608696	0.1029900332	782.0	-0.0789163722	0.1235632184	2.5	0.2	0.1	22.0	11.0	2.0	0.9966023497	-0.004675303824	0.002540497598	0.3248407643	-0.01026561865	0.01449593675	0.2378516624	-0.04718956257	0.02520798424	0.2156862745	-0.01188484146	0.001153402537	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2015-02-28	2015-02-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	591510.0	0.005969387755	0.08236047575	521950.0	0.07341902314	0.1598888889	389.35944078	0.08945313901	0.05974382277	446.428571429	-0.01081538188	0.004469308061	225.0	0.1479591837	0.06132075472	284.0	0.05970149254	0.01067615658	292.0	0.1274131274	0.1821862348	449.0	0.02511415525	0.08980582524	2.0	-0.2	0.1	28.0	1.0	-1.0	1.000870873	0.01159551532	0.003502055248	0.3555555556	0.03412698413	0.02536687631	0.1870824053	-0.04807741201	-0.01437390533	0.2781690141	0.05055707379	0.03261741266	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2024-01-31	2024-01-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	610000.0	0.01666836111	0.0990990991	630000.0	0.09565217391	-0.007874015748	495.067464758	0.06070864635	0.05846818521	501.113051917	0.1303301923	-0.0311932285	379.0	-0.1970338983	-0.01558441558	536.0	0.1832229581	-0.1213114754	711.0	0.8324742268	0.09553158706	2004.0	0.06652474721	0.06087877184	5.3	1.3	0.4	77.0	17.0	7.0	0.9810303349	-0.008470439126	0.0008068113525	0.1952506596	-0.03991883189	-0.007346742967	0.1861277445	0.04882066628	-0.02562450536	0.3208955224	0.08469243188	0.03564962075	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2017-07-31	2017-07-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	569000.0	-0.01684665227	-0.002629272568	525000.0	-0.09482758621	-0.04371584699	480.056179775	-0.008644935383	-0.01066682951	454.784437434	-0.06471066852	-0.01722667987	897.0	-0.07716049383	0.1142857143	926.0	-0.05413687436	0.1023809524	861.0	-0.3123003195	-0.002317497103	1675.0	-0.08118486012	0.05945604048	1.9	0.0	-0.1	17.0	2.0	-2.0	0.999636662	-0.01048895388	0.0008261650026	0.3678929766	-0.05494652958	0.003917821309	0.2519402985	-0.02178433122	0.02423631369	0.217062635	-0.04953593498	0.007538825465	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2025-04-30	2025-04-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	447500.0	-0.105	-0.118226601	652499.5	-0.03333407407	-0.02612014925	560.714285714	-0.009204008863	-0.06921428571	518.40437788	0.0272516344	-0.006054704293	242.0	0.1050228311	-0.09701492537	258.0	-0.08510638298	-0.1342281879	527.0	0.0625	0.1789709172	1515.0	0.1026200873	0.2562189055	6.3	0.0	1.8	50.0	-20.0	6.0	0.9783564291	-0.005405069697	-0.009165212713	0.1363636364	-0.04171855542	-0.08378561737	0.2435643564	-0.001704930318	0.02300050901	0.2674418605	-0.08716806861	-0.1251755892	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2018-04-30	2018-04-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	450000.0	0.01694915254	0.05140186916	599900.0	0.02547008547	0.05430579965	564.516129032	0.003381893861	0.02694212879	515.434909206	0.02719166017	0.05205992024	349.0	-0.01133144476	0.005763688761	437.0	-0.1431372549	0.1321243523	552.0	0.1219512195	0.2239467849	692.0	0.1307189542	-0.023977433	2.0	0.3	0.0	14.0	-10.0	-2.0	1.002144093	0.002511184921	0.002560107752	0.3925501433	0.09226685715	0.04672881762	0.2687861272	0.02532207488	0.0558101046	0.5125858124	0.06944855746	0.2042956569	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2012-08-31	2012-08-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	356000.0	-0.07532467532	0.03338171263	414500.0	0.01221001221	0.1356164384	475.172413793	-0.001106015762	0.07477846688	353.535353535	-0.09776789619	0.09489604473	265.0	-0.03636363636	0.1725663717	297.0	0.07220216606	0.2272727273	233.0	-0.1795774648	-0.06425702811	710.0	-0.1404358354	-0.3025540275	2.7	-0.3	-1.8	40.0	7.0	-21.0	0.9838876293	0.004511635916	0.0160515108	0.1962264151	0.007135506003	0.09888128235	0.2197183099	-0.003041980698	0.02816624699	0.1212121212	-0.03402253583	0.02203856749	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2023-05-31	2023-05-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	799500.0	0.025	-0.1116666667	685000.0	0.04980842912	0.01481481481	474.131307158	0.01614082117	-0.1027976803	529.178559593	0.03974635474	-0.02366555755	316.0	0.1660516605	-0.1197771588	357.0	0.08510638298	-0.07272727273	377.0	0.04722222222	-0.1640798226	803.0	0.002496878901	0.1390070922	2.5	-0.5	0.5	36.0	-2.0	19.0	0.9932622472	-0.004235677826	-0.03047841531	0.3227848101	-0.01300854781	-0.156323825	0.2453300125	-0.000612559332	-0.00715225705	0.4397759104	-0.02526968234	-0.2303539598	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2021-07-31	2021-07-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	1210000.0	-0.05098039216	0.3010752688	634700.0	-0.03687405159	-0.00812626973	501.096147823	-0.003238761504	0.2688599536	526.315789474	-0.043841285	-0.006710664966	123.0	-0.312849162	-0.2360248447	137.0	-0.1696969697	-0.1845238095	138.0	-0.2023121387	-0.08609271523	198.0	0.0	-0.2384615385	1.6	0.5	0.0	10.0	2.0	-25.0	1.027323014	-0.01802094388	0.02363688603	0.5365853659	-0.02207385202	0.1577033783	0.3080808081	0.05050505051	0.1003885004	0.5255474453	-0.1350586154	-0.05778588808	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2012-03-31	2012-03-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	564500.0	0.4183417085	0.3553421369	449000.0	0.1225028063	0.1227806952	305.808993688	0.4294104253	0.3593293324	411.046541812	0.07106984609	0.06575859465	94.0	0.1058823529	-0.06930693069	117.0	0.3764705882	-0.03305785124	175.0	0.9886363636	0.1513157895	376.0	0.1223880597	-0.1047619048	4.0	0.1	-0.2	51.0	-44.0	-23.0	0.9615098184	0.002868960956	-0.008794985103	0.2127659574	0.07158948686	0.01474615547	0.1755319149	-0.01849793585	-0.01494427558	0.2307692308	0.08959276018	0.1233312142	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2015-01-31	2015-01-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Multi-Family (2-4 Unit)	4	538000.0	0.7600104685	0.4986072423	486250.0	0.08296213808	0.05833061269	144.707828004	0.2360634069	-0.05324487701	451.309657721	0.2084247666	0.0644556609	15.0	0.07142857143	0.3636363636	20.0	0.3333333333	0.25	16.0	-0.2380952381	0.1428571429	58.0	-0.03333333333	0.1153846154	3.9	-0.4	-0.8	33.0	-61.0	16.0	0.981834544	0.01417913963	-0.006427995913	0.2	0.05714285714	-0.2545454545	0.1379310345	0.1212643678	-0.07360742706	0.2	0.2	0.1375	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2019-09-30	2019-09-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	455000.0	0.07058823529	0.1799027553	650000.0	0.2287334594	0.08351391899	556.52173913	-0.0236460717	0.03433989901	500.0	0.1202240448	-0.02127423876	283.0	-0.1914285714	0.1274900398	382.0	0.1235294118	0.03804347826	552.0	0.8278145695	0.08661417323	843.0	0.2112068966	0.06844106464	3.0	1.0	-0.1	39.0	9.0	6.0	0.9918381405	-0.004691344642	0.003080988891	0.2367491166	-0.05182231196	0.001689355652	0.2609727165	0.05551294637	-0.03814008453	0.5261780105	0.1791191869	0.08324322786	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2021-10-31	2021-10-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	485000.0	0.06900009919	-0.01020408163	650000.0	-0.03703703704	0.001540832049	612.244897959	0.02560023219	0.005184774031	530.842245533	-0.02783008367	0.01038112091	341.0	0.05900621118	-0.1743341404	427.0	0.1417112299	0.02891566265	508.0	-0.320855615	-0.2474074074	1472.0	-0.004059539919	0.009602194787	4.3	-0.3	0.8	41.0	-7.0	6.0	0.9966048744	0.004281761358	0.0009260060534	0.2697947214	0.03687546675	-0.03771133186	0.2520380435	0.01320177825	-0.004477731556	0.3466042155	-0.05446530326	-0.08954036286	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2013-04-30	2013-04-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	530000.0	-0.001695234507	0.07157298827	469000.0	-0.03298969072	0.09324009324	363.970588235	0.01261091029	0.1208540043	434.343668083	0.01377135795	0.1336825197	305.0	0.1338289963	0.0777385159	408.0	0.1239669421	0.2870662461	397.0	0.1408045977	0.144092219	461.0	0.04063205418	-0.2762951334	1.5	-0.1	-0.8	12.0	-5.0	-8.0	1.012336673	0.01259632666	0.02677433044	0.4524590164	0.09558169297	0.1874413485	0.2754880694	0.08361448025	0.05413799092	0.2843137255	-0.01871657754	0.01617492423	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2012-06-30	2012-06-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	385000.0	0.05769230769	0.06944444444	425000.0	-0.03189066059	0.1038961039	454.545454545	-0.01567398119	0.04243582504	421.235199867	0.07015254142	0.1699403051	324.0	0.153024911	0.2366412214	364.0	0.08011869436	0.2465753425	387.0	0.0602739726	0.0157480315	881.0	0.03891509434	-0.2602854744	2.7	-0.3	-1.8	32.0	-2.0	-17.0	0.9868682191	0.001807814967	0.01031178732	0.1913580247	0.03121567594	0.04631985675	0.1975028377	-0.001789615146	-0.05018817827	0.1785714286	0.0153666808	0.07240704501	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2013-07-31	2013-07-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	840000.0	-0.03448275862	0.05660377358	472000.0	0.004469035965	0.1526251526	382.722007722	-0.01221756496	0.09109344307	432.817530304	-0.002037497465	0.1045624349	133.0	0.1367521368	0.09917355372	148.0	0.01369863014	0.184	133.0	-0.152866242	0.4615384615	307.0	0.009868421053	0.0	2.3	-0.3	-0.2	18.0	3.0	-21.0	0.9868703213	-0.0124123408	0.008056803879	0.3458646617	-0.02165670587	0.09793077736	0.2182410423	0.03074104235	0.02280130293	0.2094594595	-0.002869307664	0.07345945946	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2015-08-31	2015-08-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	515000.0	-0.04981549815	0.09574468085	485000.0	-0.02805611222	0.1547619048	458.051510915	-0.001390805395	0.05562973457	438.061107175	-0.04600427062	0.129670477	731.0	-0.1683731513	0.03102961918	852.0	-0.08189655172	0.01670644391	721.0	-0.1971046771	0.05873715125	1511.0	-0.04063492063	-0.01047806156	2.1	0.3	-0.1	20.0	3.0	-2.0	1.001240442	-0.0012852013	0.005643571053	0.3597811218	0.00483231629	0.03820143205	0.2276637988	-0.01360604246	0.008934263773	0.2089201878	0.003101222276	0.03111589185	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2013-11-30	2013-11-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	415000.0	0.08638743455	0.162464986	449900.0	-0.04762912786	0.02273243919	489.671002295	-0.04078146126	0.1024300166	402.647058824	-0.07081447964	-0.004426324985	217.0	-0.2491349481	-0.09205020921	277.0	-0.2369146006	0.01094890511	266.0	-0.3366583541	0.1129707113	663.0	-0.08928571429	0.01843317972	3.1	0.6	0.4	22.0	3.0	-7.0	0.9942032746	-0.002873490587	0.01046287642	0.2211981567	-0.08676032083	0.0203613366	0.2111613876	-0.0319704805	0.02222129547	0.2238267148	0.0585374586	0.07419167831	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2023-06-30	2023-06-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	775000.0	-0.0306441526	-0.1218130312	649900.0	-0.05124087591	-0.04215180545	468.75	-0.01134982457	-0.1205695882	525.303643725	-0.007322511085	-0.03686305843	309.0	-0.02215189873	-0.1416666667	349.0	-0.02240896359	-0.05163043478	399.0	0.05835543767	-0.1033707865	833.0	0.03735990037	0.1136363636	2.7	0.2	0.6	35.0	-1.0	14.0	1.001103582	0.007841335249	-0.01259906234	0.359223301	0.03643849084	-0.08522114347	0.2785114046	0.03318139211	-0.05571319437	0.441260745	0.001484834622	-0.04515229849	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2024-12-31	2024-12-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	430000.0	-0.06318082789	-0.02604756512	575000.0	-0.04166666667	0.0	550.0	-0.056870284	-0.02445304001	472.896668549	0.009834756463	0.06668421477	217.0	0.1302083333	0.2329545455	164.0	-0.344	-0.08379888268	199.0	-0.2789855072	0.2675159236	1093.0	-0.1694528875	0.3460591133	5.0	-1.9	0.4	82.0	25.0	20.0	0.9813550634	-0.004976245513	-0.008157883828	0.1705069124	-0.001368087558	-0.06244763301	0.1445562672	-0.04769297297	0.02756119326	0.2317073171	0.003707317073	-0.04203569969	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
