PERIOD_END	PERIOD_BEGIN	PERIOD_DURATION	REGION_TYPE	REGION_TYPE_ID	TABLE_ID	IS_SEASONALLY_ADJUSTED	REGION	CITY	STATE	STATE_CODE	PROPERTY_TYPE	PROPERTY_TYPE_ID	MEDIAN_SALE_PRICE	MEDIAN_SALE_PRICE_MOM	MEDIAN_SALE_PRICE_YOY	MEDIAN_LIST_PRICE	MEDIAN_LIST_PRICE_MOM	MEDIAN_LIST_PRICE_YOY	MEDIAN_PPSF	MEDIAN_PPSF_MOM	MEDIAN_PPSF_YOY	MEDIAN_LIST_PPSF	MEDIAN_LIST_PPSF_MOM	MEDIAN_LIST_PPSF_YOY	HOMES_SOLD	HOMES_SOLD_MOM	HOMES_SOLD_YOY	PENDING_SALES	PENDING_SALES_MOM	PENDING_SALES_YOY	NEW_LISTINGS	NEW_LISTINGS_MOM	NEW_LISTINGS_YOY	INVENTORY	INVENTORY_MOM	INVENTORY_YOY	MONTHS_OF_SUPPLY	MONTHS_OF_SUPPLY_MOM	MONTHS_OF_SUPPLY_YOY	MEDIAN_DOM	MEDIAN_DOM_MOM	MEDIAN_DOM_YOY	AVG_SALE_TO_LIST	AVG_SALE_TO_LIST_MOM	AVG_SALE_TO_LIST_YOY	SOLD_ABOVE_LIST	SOLD_ABOVE_LIST_MOM	SOLD_ABOVE_LIST_YOY	PRICE_DROPS	PRICE_DROPS_MOM	PRICE_DROPS_YOY	OFF_MARKET_IN_TWO_WEEKS	OFF_MARKET_IN_TWO_WEEKS_MOM	OFF_MARKET_IN_TWO_WEEKS_YOY	PARENT_METRO_REGION	PARENT_METRO_REGION_METRO_CODE	LAST_UPDATED	_n_region	_n_city	_n_state	_n_county	_state_code
2019-02-28	2019-02-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	364950.0	0.04271428571	0.1059090909	389945.0	0.06863524253	0.0589137814	164.708545605	0.01270884822	-0.03780907098	163.775256564	-0.01991413043	-0.03197737397	462.0	0.02666666667	-0.05133470226	687.0	0.0734375	0.1844827586	682.0	0.3294346979	-0.1233933162	1052.0	0.04261645193	-0.03574702108	2.3	0.1	0.1	51.0	-10.0	16.0	0.9931820133	0.001836591788	0.001803603965	0.2597402597	0.01751803752	0.0133336889	0.1549429658	-0.05714821361	-0.07787096639	0.5240174672	0.1755799672	0.1843622948	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2020-03-31	2020-03-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	492912.5	0.02476611227	0.1155147442	399999.0	-2.5e-06	0.02827506427	164.363134532	0.004788435945	0.03892335608	173.571428571	0.01874629102	0.04429578151	376.0	0.4082397004	0.1058823529	543.0	0.2066666667	0.02067669173	598.0	0.4549878345	-0.03392568659	646.0	0.2375478927	-0.2112332112	1.7	-0.3	-0.7	27.0	-21.0	-11.0	1.001938071	0.006538909609	0.006312096811	0.4069148936	0.08107219699	0.1510325407	0.1780185759	0.02476187087	-0.02588862806	0.7237569061	0.1815346839	0.1560877331	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2017-01-31	2017-01-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	177000.0	-0.07811059548	0.2464788732	358600.0	0.07044776119	0.08699605941	158.462857143	-0.05524806084	0.1675006659	164.126865672	0.02542073704	0.04303438005	31.0	0.06896551724	0.7222222222	37.0	0.0	0.48	35.0	0.1666666667	-0.2857142857	76.0	0.01333333333	-0.2830188679	2.5	-0.1	-3.4	34.0	-25.0	-58.0	0.9781347349	-0.002576585002	0.009337908771	0.1290322581	-0.1123470523	0.01792114695	0.2105263158	0.1038596491	0.1161866931	0.1891891892	0.02702702703	0.02918918919	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2023-06-30	2023-06-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Multi-Family (2-4 Unit)	4	523621.0						274.003663004						1.0															25.0			0.9973923313			0.0									Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2017-04-30	2017-04-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	285000.0	0.01063829787	0.03674063296	369949.5	0.01356027397	0.02792303418	162.404975812	-0.004138604564	0.02710173892	162.697289608	0.009497143377	0.02445241607	351.0	0.1470588235	0.0900621118	405.0	0.0253164557	-0.08988764045	436.0	-0.1138211382	-0.09917355372	511.0	0.03441295547	-0.2540145985	1.5	-0.1	-0.6	12.0	-11.0	-11.0	0.9950812665	0.005188327701	0.002927630931	0.301994302	0.04382436735	0.04112473678	0.2270058708	0.02052813805	0.005108060623	0.3481481481	0.02156586967	0.123429047	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2016-04-30	2016-04-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	420000.0	0.0181423266	0.03448275862	359900.0	0.002926013655	0.05884083554	150.103519669	-0.005137777932	-0.03766161338	158.813905903	0.005884601721	0.04192834522	407.0	0.143258427	0.03037974684	587.0	0.1398058252	0.1509803922	737.0	-0.006738544474	-0.06826801517	1228.0	0.1194165907	-0.1501730104	3.0	-0.1	-0.7	24.0	-23.0	-12.0	0.9915145077	0.003612395408	0.008850354251	0.2678132678	0.05152113298	0.08047149566	0.2540716612	0.04349736771	-0.02758923842	0.2742759796	-0.001452175783	0.0664328423	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2015-12-31	2015-12-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	385000.0	-0.0375	-0.0375	319990.0	0.04914754098	0.03026497956	154.545454545	-0.02689655172	0.01481636426	156.696125195	-0.0190772259	-0.01812244198	371.0	0.5458333333	0.05397727273	384.0	0.2387096774	0.06371191136	219.0	-0.1343873518	0.01388888889	990.0	-0.1574468085	-0.05534351145	2.7	-2.2	-0.3	65.0	7.0	-1.0	0.9831392657	-0.00336296643	-0.008868985777	0.1698113208	-0.01352201258	-0.04041595197	0.1626262626	-0.07737373737	-0.03203022592	0.0625	-0.05040322581	0.004328254848	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2021-08-31	2021-08-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	453562.5	-0.04513157895	0.08572710952	430000.0	-0.04423205157	0.0752688172	205.882352941	0.009195468774	0.144853223	205.677912233	0.02370965598	0.1481157564	995.0	-0.0469348659	0.03002070393	1062.0	0.0350877193	-0.02479338843	1030.0	-0.09569798068	0.1331133113	1173.0	0.01033591731	0.3091517857	1.2	0.1	0.3	20.0	9.0	-3.0	1.014275991	-0.01153625391	0.005069932344	0.5467336683	-0.102691619	0.03017052134	0.2659846547	0.05754365559	0.1119667976	0.6553672316	-0.04151385998	-0.05262174908	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2018-11-30	2018-11-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	423000.0	-0.01616467031	-0.01052631579	349900.0	-0.0002857142857	0.02943858968	160.79766537	-0.03745894091	-0.01589454995	168.574348493	-0.01920379059	-0.01270943732	311.0	-0.08797653959	-0.04892966361	326.0	-0.2009803922	-0.0383480826	286.0	-0.1437125749	-0.003484320557	831.0	-0.1224920803	0.004836759371	2.7	-0.1	0.2	56.0	6.0	15.0	0.9889186773	-0.004923011684	0.001206624192	0.1864951768	-0.06570423664	-0.01228158156	0.2539109507	-0.1441883102	-0.01573838428	0.245398773	0.002751714183	0.1067557052	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2019-07-31	2019-07-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	320000.0	-0.0006636218136	0.0425150676	375000.0	-0.006161796859	0.04909924339	169.938951264	-0.009498684064	-0.01178868001	170.604963806	0.003276909958	0.003643414392	364.0	0.005524861878	-0.07848101266	353.0	-0.08549222798	-0.06860158311	348.0	-0.1212121212	-0.05434782609	482.0	-0.02032520325	0.02553191489	1.3	-0.1	0.1	23.0	-1.0	6.0	0.9984891383	0.002175650558	0.0008269713904	0.3379120879	-0.0433033817	0.013861455	0.2697095436	0.07255507202	-0.1813542862	0.5410764873	-0.02109967855	0.1189128989	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2013-05-31	2013-05-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	145750.0	-0.06570512821	-0.01851851852	316900.0	0.0159493468	0.09275862069	141.050374883	-0.0149982154	0.08592125629	149.911228689	0.01906922197	0.07563987231	38.0	0.3103448276	0.02702702703	46.0	0.09523809524	0.06976744186	41.0	-0.1276595745	-0.04651162791	60.0	0.1538461538	-0.3333333333	1.6	-0.2	-0.8	8.0	0.0	-21.0	0.9882307297	-0.01478368147	0.000120040282	0.1842105263	-0.2640653358	-0.0320056899	0.1333333333	0.03717948718	0.01111111111	0.3043478261	-0.05279503106	0.09504550051	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2022-07-31	2022-07-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	520000.0	-0.009523809524	0.09473684211	490000.0	-0.01980396079	0.08913091798	222.086595054	-0.02327689227	0.0886255291	220.431161195	-0.001218807549	0.09714021183	708.0	-0.1611374408	-0.3218390805	758.0	-0.0630407911	-0.261208577	841.0	-0.1706114398	-0.2616330114	1173.0	0.1086956522	0.01033591731	1.7	0.4	0.6	22.0	8.0	11.0	1.007788453	-0.01498328329	-0.01802379209	0.5056497175	-0.1389000455	-0.1437755698	0.3375959079	0.03986433893	0.1291549088	0.5079155673	-0.1496864105	-0.1889655243	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2016-06-30	2016-06-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	165000.0	-0.03339191564	-0.04069767442	339786.0	-0.0003353927626	0.04549538462	156.921561605	-0.01063892443	0.005263665418	160.159554068	0.01509576522	0.01959017117	52.0	-0.08771929825	0.1063829787	63.0	-0.03076923077	-0.015625	47.0	-0.2878787879	-0.3088235294	123.0	-0.1338028169	-0.2064516129	2.4	-0.1	-0.9	24.0	-11.0	-15.0	0.9859603024	0.002515990374	0.007397109867	0.1730769231	-0.05499325236	0.02414075286	0.2601626016	0.09114851712	0.04725937582	0.09523809524	-0.1509157509	-0.1235119048	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2022-05-31	2022-05-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Multi-Family (2-4 Unit)	4	525000.0			525000.0			164.319248826			220.864661654			1.0						1.0			1.0			1.0			2.0			0.9545454545			0.0									Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2018-08-31	2018-08-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Multi-Family (2-4 Unit)	4	235000.0	-0.4125		350000.0			174.851190476	0.1015625		169.96478852			1.0	0.0					1.0			1.0			1.0			716.0	468.0		0.7835945315	-0.1922532362		0.0	0.0		1.0						Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2012-02-29	2012-02-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	156000.0	0.5757575758	0.1818181818	275000.0	0.02059751345	0.03812759532	118.419467756	0.1979643831	0.02847605829	134.210526316	-0.01041769527	0.01404072128	32.0	0.1034482759	0.1428571429	54.0	0.2857142857	0.35	56.0	0.5555555556	0.3658536585	85.0	0.08974358974	-0.1326530612	2.7	0.0	-0.8	63.0	6.0	9.0	0.9904604322	0.02396534876	-0.0159000548	0.34375	0.2058189655	0.09375	0.08235294118	-0.04585218703	-0.2441776711	0.3518518519	0.1375661376	0.1768518519	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2020-01-31	2020-01-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	450000.0	-0.01746617627	0.01517116914	379927.0	0.04089589041	0.04118114552	164.026712543	-0.01044943183	0.04575427211	176.51508464	0.02955124878	0.05632525847	238.0	-0.2699386503	0.0	339.0	0.3452380952	-0.02023121387	274.0	0.7792207792	0.0	443.0	-0.071278826	-0.2641196013	1.9	0.4	-0.6	61.0	19.0	-10.0	0.9881623984	-0.006698765887	-0.002111690896	0.2016806723	-0.08359540135	-0.04201680672	0.1376975169	-0.0006672629442	-0.08323271563	0.4159292035	0.1222784099	0.109570822	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2013-08-31	2013-08-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	260000.0	0.01960784314	0.1818181818	310000.0	0.01672679567	0.1272727273	145.454545455	-0.02103250478	0.1654212151	153.402265348	-0.004877224939	0.1043708138	287.0	0.01413427562	0.05128205128	368.0	-0.03412073491	0.2026143791	340.0	-0.02017291066	0.3229571984	512.0	0.07112970711	0.1505617978	1.8	0.1	0.2	12.0	0.0	-6.0	0.9951629696	-0.005978135154	0.002999178237	0.3275261324	-0.06823358491	-0.005807200929	0.197265625	0.002704955544	-0.04093662219	0.2255434783	-0.06841977633	-0.02609050867	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2020-12-31	2020-12-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	410000.0	0.01711734061	0.09336248967	396000.0	-0.04578313253	0.08493150685	186.011904762	0.001666800278	0.08802201436	188.28136442	0.01182099091	0.09817987656	827.0	0.0684754522	0.3168789809	652.0	-0.1860174782	0.3726315789	497.0	-0.2353846154	0.5579937304	544.0	-0.2506887052	-0.3034571063	0.7	-0.2	-0.5	23.0	1.0	-19.0	1.009166481	-0.001328859953	0.01463652918	0.5441354293	0.0002077806836	0.2766195057	0.1323529412	-0.00952033706	-0.02129622656	0.6211656442	-0.06173073535	0.2843235389	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2020-02-29	2020-02-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	329950.0	0.04746031746	0.08180327869	400000.0	0.05283383387	0.02578568773	178.221794717	0.05278160165	0.06972621847	170.377482698	-0.03477097697	0.04031272044	233.0	0.3468208092	0.3705882353	347.0	0.2618181818	0.2437275986	308.0	0.3873873874	0.1622641509	301.0	0.08664259928	-0.1521126761	1.3	-0.3	-0.8	29.0	-10.0	-16.0	0.9984727243	0.002500656321	0.002150849147	0.3733905579	0.04969113597	0.05574349912	0.122923588	-0.01065041918	-0.01792148238	0.6311239193	0.1147602829	0.07915259314	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2020-10-31	2020-10-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	520000.0	-0.01187648456	0.1818181818	396700.0	-0.005764411028	0.05786666667	178.326474623	0.0401860798	0.08703800305	186.406221983	0.01191012859	0.1088265455	535.0	0.1456102784	0.4116094987	519.0	-0.04419889503	0.2416267943	479.0	-0.07350096712	0.4603658537	455.0	-0.006550218341	-0.3851351351	0.9	-0.1	-1.1	17.0	-8.0	-23.0	1.013048055	0.002721728017	0.01883516138	0.6130841121	0.06062158538	0.365063004	0.1846153846	0.03832717501	-0.0816008316	0.710982659	-0.01645748837	0.3617003623	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2020-07-31	2020-07-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	515000.0	0.0198019802	0.09167991521	415500.0	0.02592592593	0.108	165.460908782	0.01206943278	0.03071115444	179.487179487	0.02257909546	0.0520630554	598.0	0.1841584158	0.1912350598	615.0	-0.04205607477	0.2058823529	560.0	0.2043010753	0.1111111111	534.0	-0.02732240437	-0.4319148936	0.9	-0.2	-1.0	28.0	-4.0	-3.0	1.005545105	0.007842326428	0.0110047059	0.4581939799	0.08987714825	0.1494290397	0.1479400749	-0.01599435132	-0.1733365208	0.6634146341	0.104224603	0.2183165949	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2012-12-31	2012-12-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	272620.0	0.03480736383	0.1702940545	289000.0	0.01403686673	0.156462585	136.669234155	-0.02085516826	0.07446866997	139.807576669	-0.01362662539	0.08399081427	508.0	-0.1375212224	-0.06445672192	607.0	-0.104719764	-0.01140065147	400.0	-0.2727272727	-0.08883826879	1100.0	-0.1164658635	-0.2710404241	2.2	0.1	-0.6	33.0	3.0	-18.0	0.9898808841	-0.0008545936476	0.006805152065	0.2460629921	0.00327861182	0.01954365511	0.1554545455	-0.06703541438	-0.06522139888	0.136738056	0.003994693181	-0.02124240001	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2021-07-31	2021-07-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	387000.0	-0.01023017903	0.1382352941	449900.0	-0.0002222222222	0.08279181709	208.038855515	-0.00272742314	0.175871792	200.914303221	-0.005340328334	0.1193796894	398.0	-0.1252747253	-0.002506265664	444.0	-0.03267973856	-0.05531914894	451.0	-0.08519269777	0.05620608899	426.0	0.1451612903	0.109375	1.1	0.3	0.1	14.0	7.0	-7.0	1.024553136	-0.00780134683	0.0194408054	0.6457286432	-0.09493069744	0.1895882923	0.2253521127	0.03986824171	0.1081646127	0.6801801802	-0.1172054407	-0.01130918152	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2012-01-31	2012-01-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	239900.0	0.02983472848	0.1158139535	269450.0	0.07823129252	0.08017638805	123.292867982	-0.03069388881	0.0141314731	135.623409669	0.05154909187	0.04908696303	407.0	-0.2504604052	-0.04460093897	584.0	-0.04885993485	-0.003412969283	676.0	0.5398633257	0.04	1475.0	-0.0225314778	-0.1787305122	3.6	0.8	-0.6	55.0	4.0	-4.0	0.9841030008	0.001027268743	-0.002649811615	0.2162162162	-0.0103031208	-0.05608425327	0.2291525424	0.008476598039	-0.06594768034	0.1969178082	0.03893735219	0.06381200617	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2018-03-31	2018-03-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	294000.0	0.03521126761	0.04255319149	397087.5	0.0783095723	0.0879109589	165.688867992	-0.04563212037	0.01599810265	171.95035461	0.01634298922	0.06691016304	292.0	0.4384236453	-0.04575163399	525.0	1.083333333	0.3291139241	387.0	0.2605863192	-0.2134146341	339.0	-0.0935828877	-0.3137651822	1.2	-0.6	-0.4	14.0	-8.0	-9.0	0.9954604288	0.0005048268922	0.005567490057	0.3356164384	0.1040893448	0.07744650372	0.3215339233	0.1423895383	0.1150561905	0.5238095238	0.1587301587	0.1972272453	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2017-06-30	2017-06-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	285000.0	-0.02229677924	0.03636363636	346345.0	-0.01044285714	0.01930332621	162.444113264	-0.009232320566	0.05628684487	166.814946619	0.03085632824	0.0415547645	418.0	0.08854166667	0.06361323155	436.0	0.06082725061	-0.0643776824	469.0	-0.01263157895	0.2309711286	582.0	0.07182320442	-0.08777429467	1.4	0.0	-0.2	14.0	-1.0	-4.0	0.994253873	0.002626151249	0.0013195854	0.3181818182	0.01870265152	0.04337265788	0.2628865979	0.03820888155	-0.04275603529	0.252293578	-0.03967722494	0.07203606725	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2021-07-31	2021-07-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	245000.0	-0.1025641026	0.1666666667	449900.0	-0.0002222222222	0.08279181709	225.179119754	0.01367862857	0.1297284349	200.914303221	-0.005340328334	0.1193796894	51.0	0.1086956522	0.243902439	47.0	-0.2419354839	-0.09615384615	58.0	-0.1714285714	0.2083333333	66.0	0.08196721311	0.2941176471	1.3	0.0	0.1	13.0	-8.0	-22.0	1.023001934	0.008309825019	0.04088845231	0.6470588235	0.2122762148	0.4763271162	0.2272727273	0.07973174367	0.0311942959	0.6382978723	-0.1036376115	-0.1117021277	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2015-11-30	2015-11-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	400000.0	0.01265822785	0.09439124487	305000.0	-0.05861292015	-0.01517597675	158.817086528	0.04519580687	0.03900816849	159.743589744	0.009581730694	-0.001814435681	240.0	-0.25	-0.03225806452	310.0	-0.2601431981	-0.03426791277	253.0	-0.3947368421	-0.1060070671	1175.0	-0.1564967696	-0.03609515997	4.9	0.5	0.0	58.0	-7.0	4.0	0.9865022321	-0.00105175711	0.001631437493	0.1833333333	0.005208333333	0.02607526882	0.24	-0.07371141421	-0.006923707957	0.1129032258	0.01266456232	0.02879107627	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2023-04-30	2023-04-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	619500.0	0.02821576763	-0.04618937644	531730.0	0.001374764595	0.06346	214.72402484	0.0003174518691	-0.01255586745	231.481481481	0.02481121899	0.07106276908	274.0	0.0	-0.3744292237	362.0	0.141955836	-0.2874015748	364.0	-0.01086956522	-0.3568904594	367.0	0.01101928375	-0.1862527716	1.3	0.0	0.3	21.0	-6.0	15.0	1.012238039	0.01339063185	-0.03096931837	0.5474452555	0.1058394161	-0.2059794021	0.1607629428	0.01751225407	0.04102901817	0.7403314917	-0.01676630009	-0.1002196894	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2024-05-31	2024-05-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	570000.0	0.01785714286	0.03636363636	575000.0	0.0	0.06590045417	254.968128984	0.02940403478	0.1032224882	245.43112256	0.00522637955	0.06907368337	618.0	0.1423290203	0.0	644.0	-0.001550387597	-0.03303303303	749.0	0.1505376344	0.1870047544	688.0	0.2374100719	0.2241992883	1.1	0.1	0.2	15.0	3.0	-2.0	1.023509205	0.0009329194464	0.006405715572	0.6488673139	-0.01471863802	0.04045307443	0.199127907	0.00488330266	-0.009057146404	0.7391304348	-0.05466801483	0.004896200548	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2022-10-31	2022-10-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	600000.0	0.0	0.04211897525	485000.0	-0.0202020202	0.07801733719	208.136556829	-0.03289913829	0.04522187404	219.986334486	-0.003710272975	0.04673915777	274.0	-0.2472527473	-0.3744292237	296.0	-0.1420289855	-0.3896907216	281.0	-0.1710914454	-0.3341232227	605.0	-0.05909797823	-0.032	2.2	0.4	0.8	37.0	-1.0	14.0	0.9968437396	-0.002270504585	-0.01311561925	0.3102189781	-0.07439640651	-0.196630337	0.3570247934	-0.01933601532	0.1250247934	0.3716216216	0.003505679593	-0.1541515743	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2024-02-29	2024-02-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	540499.5	0.05002331229	0.08168478816	540000.0	0.009345794393	0.04854368932	241.910878762	-0.02560589	0.05836009459	243.497182262	-0.01986670442	0.1141991332	378.0	0.1666666667	-0.05025125628	450.0	0.04895104895	-0.01960784314	453.0	0.2479338843	0.1766233766	444.0	0.04225352113	-0.07306889353	1.2	-0.1	0.0	28.0	-14.0	-11.0	1.008333044	0.0103616616	0.009277863927	0.5026455026	0.1723985891	0.1157108293	0.1373873874	-0.0245844436	-0.01501344769	0.6844444444	0.125003885	0.07660130719	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2015-10-31	2015-10-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	171000.0	-0.04469273743	-0.04735376045	323990.0	-0.03257688862	-0.003107692308	141.908713693	-0.06159838809	-0.08999537361	158.227496484	0.01627178445	-0.007867511368	42.0	-0.25	0.5	40.0	-0.3103448276	0.1111111111	41.0	-0.18	-0.2115384615	106.0	-0.1016949153	-0.1016949153	2.5	0.4	-1.7	49.0	11.0	9.0	0.9800111639	-0.003445288404	-0.005369182771	0.1666666667	0.07738095238	-0.0119047619	0.1981132075	-0.09002238567	0.05404541094	0.2	-0.02413793103	0.005555555556	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2024-07-31	2024-07-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Multi-Family (2-4 Unit)	4	925000.0		0.7203701121				1070.601851852		3.181455133				1.0		0.0							1.0		0.0	1.0		0.0	44.0		-2.0	0.9736842105		-0.1005163948	0.0		-1.0							Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2012-07-31	2012-07-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	265091.0	-0.06195682944	0.03957254902	280000.0	-0.01926444834	0.05660377358	135.135135135	0.01351351351	0.03151509173	141.729133858	0.01478059843	0.08368130801	669.0	-0.1008064516	-0.007418397626	818.0	-0.03764705882	0.1424581006	762.0	-0.0475	-0.01550387597	1640.0	-0.0214797136	-0.1852955787	2.5	0.2	-0.5	29.0	1.0	-6.0	0.9919980156	-0.0003594812001	0.002714438391	0.2541106129	-0.002609817253	-0.005533304059	0.2536585366	0.01141509983	0.005273042298	0.1723716381	-0.02292247951	0.0243269454	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2018-02-28	2018-02-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	284000.0	-0.02304781562	-0.00350877193	368250.0	0.02305875816	0.009595613434	173.611111111	0.008033275353	0.06960408685	169.185360094	-0.01710765236	0.03320541942	203.0	0.3012820513	-0.03791469194	252.0	0.1943127962	0.0	307.0	0.2581967213	-0.05538461538	374.0	0.1231231231	-0.1116389549	1.8	-0.3	-0.2	22.0	-13.0	-13.0	0.9949556019	-0.006293367049	0.003916846697	0.2315270936	-0.06334470128	0.02299628791	0.179144385	-0.03106582518	0.02237478883	0.3650793651	0.06176182953	0.06746031746	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2018-11-30	2018-11-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	199000.0	-0.01728395062	0.00530436979	349900.0	-0.0002857142857	0.02943858968	186.274509804	0.003582667635	0.1139909952	168.574348493	-0.01920379059	-0.01270943732	35.0	0.06060606061	-0.02777777778	34.0	-0.02857142857	-0.05555555556	32.0	0.06666666667	-0.1111111111	67.0	-0.1184210526	-0.01470588235	1.9	-0.4	0.0	66.0	21.0	25.0	0.9858413807	0.001896860889	-0.005627384327	0.1428571429	0.05194805195	-0.07936507937	0.2388059701	-0.1822466614	0.09174714662	0.3823529412	0.1537815126	0.2156862745	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
