date,demand_axis,price_score,affordability_score,candidate_id,candidate_label,geo_id,weighted_price_contribution,weighted_affordability_contribution,price_affordability_net,price_affordability_gross,cancellation_amount,cancellation_rate,material_cancellation
2024-09-30,-0.1085315020800797,0.0113333333333333,-0.3433333333333332,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,0.001699999999999995,-0.03433333333333332,-0.03263333333333333,0.03603333333333331,0.0033999999999999864,0.09435707678075823,False
2024-10-31,-0.2271696824475651,0.1196666666666666,-0.3991666666666668,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,0.01794999999999999,-0.039916666666666684,-0.021966666666666693,0.05786666666666668,0.03589999999999999,0.6203917050691241,False
2024-11-30,-0.2236242047447425,0.0646666666666666,-0.5783333333333334,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,0.009699999999999988,-0.05783333333333334,-0.048133333333333354,0.06753333333333333,0.01939999999999998,0.287265547877591,False
2024-12-31,-0.0394904559405316,-0.22,-0.0233333333333334,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.033,-0.00233333333333334,-0.03533333333333334,0.03533333333333334,0.0,0.0,False
2025-01-31,-0.0942070700937677,-0.4316666666666667,0.1016666666666666,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.06475,0.01016666666666666,-0.054583333333333345,0.07491666666666666,0.020333333333333314,0.2714126807563958,False
2025-02-28,-0.0146857331972909,-0.4600000000000001,0.1949999999999999,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.069,0.01949999999999999,-0.049500000000000016,0.0885,0.03899999999999998,0.4406779661016947,False
2025-03-31,0.0197509266304366,-0.47,0.1791666666666666,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.0705,0.01791666666666666,-0.05258333333333333,0.08841666666666666,0.03583333333333333,0.4052780395852969,False
2025-04-30,-0.125659775052344,-0.4333333333333333,0.1566666666666666,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.06499999999999999,0.01566666666666666,-0.049333333333333326,0.08066666666666665,0.031333333333333324,0.3884297520661157,False
2025-05-31,-0.0930526558949645,-0.3283333333333333,0.0808333333333333,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.049249999999999995,0.00808333333333333,-0.041166666666666664,0.057333333333333326,0.016166666666666663,0.28197674418604646,False
2025-06-30,-0.0966326256819693,-0.3116666666666667,0.0133333333333333,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.04675000000000001,0.00133333333333333,-0.045416666666666675,0.04808333333333334,0.0026666666666666644,0.055459272097053675,False
2025-07-31,-0.0370744504790357,-0.4083333333333334,0.1133333333333333,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.061250000000000006,0.01133333333333333,-0.04991666666666668,0.07258333333333333,0.022666666666666654,0.3122847301951778,False
2025-08-31,-0.1178664659824893,-0.52,0.2041666666666666,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.078,0.020416666666666663,-0.057583333333333334,0.09841666666666667,0.04083333333333333,0.41490262489415747,False
2025-09-30,0.0378871416440006,-0.4900000000000001,0.2166666666666666,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.07350000000000001,0.02166666666666666,-0.05183333333333335,0.09516666666666668,0.04333333333333333,0.4553415061295971,False
2025-10-31,0.0631324888512011,-0.2783333333333334,0.1266666666666666,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.04175,0.01266666666666666,-0.029083333333333343,0.05441666666666666,0.02533333333333332,0.46554364471669196,False
2025-11-30,-0.0308868261580802,-0.3466666666666667,0.185,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.052,0.0185,-0.0335,0.0705,0.03699999999999999,0.524822695035461,False
2025-12-31,-0.0641740557303445,-0.575,0.2466666666666666,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.08625,0.02466666666666666,-0.06158333333333334,0.11091666666666665,0.04933333333333331,0.4447783621337339,False
2026-01-31,-0.2156395631840419,-0.655,0.3966666666666667,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.09825,0.039666666666666676,-0.05858333333333333,0.1379166666666667,0.07933333333333337,0.5752265861027192,False
2026-02-28,-0.0216700556954818,-0.66,0.4533333333333333,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.099,0.04533333333333334,-0.05366666666666667,0.14433333333333334,0.09066666666666667,0.628175519630485,False
2026-03-31,-0.1098781328821851,-0.6200000000000001,0.3783333333333333,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.09300000000000001,0.03783333333333333,-0.05516666666666668,0.13083333333333336,0.07566666666666667,0.578343949044586,False
2026-04-30,-0.1426844614612238,-0.4966666666666666,0.2616666666666665,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.07449999999999998,0.02616666666666665,-0.04833333333333333,0.10066666666666663,0.052333333333333294,0.5198675496688739,False
2026-05-31,-0.1289815335008677,-0.2433333333333333,0.0533333333333332,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.03649999999999999,0.00533333333333332,-0.03116666666666667,0.04183333333333331,0.010666666666666644,0.25498007968127445,False
2026-06-30,-0.1215037688313551,-0.2433333333333333,0.0533333333333332,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.03649999999999999,0.00533333333333332,-0.03116666666666667,0.04183333333333331,0.010666666666666644,0.25498007968127445,False
2026-07-31,-0.1172252948347715,-0.2433333333333333,0.0533333333333332,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.03649999999999999,0.00533333333333332,-0.03116666666666667,0.04183333333333331,0.010666666666666644,0.25498007968127445,False
2015-11-30,0.2252898659945197,0.4748148148148147,-0.611111111111111,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,0.0712222222222222,-0.06111111111111111,0.010111111111111092,0.1323333333333333,0.1222222222222222,0.9235936188077247,True
2015-12-31,0.321376413176343,0.3446846846846846,0.2702702702702703,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,0.05170270270270269,0.02702702702702703,0.07872972972972972,0.07872972972972972,0.0,0.0,False
2016-01-31,0.2052666528616808,-0.040650406504065,0.3947368421052631,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,-0.006097560975609749,0.039473684210526314,0.033376123234916566,0.04557124518613606,0.012195121951219495,0.2676056338028166,False
2016-02-29,0.3235083400789393,-0.2258852258852258,0.6202686202686204,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,-0.033882783882783866,0.06202686202686204,0.028144078144078176,0.0959096459096459,0.06776556776556772,0.706556333545512,False
2016-03-31,0.2629231653580046,-0.3674418604651163,0.6496138996138996,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,-0.05511627906976744,0.06496138996138996,0.009845110891622523,0.12007766903115741,0.11023255813953489,0.9180104762937401,True
2016-04-30,0.2806398436815067,-0.2919438285291943,0.6357968090959105,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,-0.043791574279379145,0.06357968090959105,0.01978810663021191,0.1073712551889702,0.08758314855875829,0.815703871623877,True
2016-05-31,0.2193816370003705,-0.0507936507936508,0.4400837257980115,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,-0.00761904761904762,0.044008372579801155,0.03638932496075353,0.05162742019884878,0.015238095238095245,0.295155078045814,False
2016-06-30,0.2945106525753666,0.289855072463768,0.1682724252491693,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,0.0434782608695652,0.016827242524916932,0.06030550339448214,0.06030550339448214,0.0,0.0,False
2016-07-31,0.3135724968765943,0.6117537072856222,-0.0721412733607855,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,0.09176305609284333,-0.007214127336078551,0.08454892875676477,0.09897718342892188,0.01442825467215711,0.14577354267227072,False
2016-08-31,0.053424011292861,0.0385555555555555,-0.1315192743764172,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,0.005783333333333325,-0.01315192743764172,-0.007368594104308395,0.018935260770975047,0.011566666666666652,0.6108533073067914,False
2016-09-30,0.1949539107244947,0.0648601645123384,-0.1839520439115989,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,0.00972902467685076,-0.01839520439115989,-0.00866617971430913,0.028124229068010653,0.019458049353701524,0.6918607193337682,False
2016-10-31,0.2918357041331739,0.1507592385218364,-0.2818458137607074,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,0.022613885778275458,-0.02818458137607074,-0.0055706955977952825,0.0507984671543462,0.045227771556550916,0.8903373288633047,False
2016-11-30,0.1290968676733845,0.1101025641025641,-0.1031944444444445,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,0.016515384615384612,-0.01031944444444445,0.006195940170940162,0.026834829059829063,0.0206388888888889,0.769108267575466,False
2016-12-31,-0.0494069132738634,0.2284489795918368,-0.8245330823281134,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,0.03426734693877552,-0.08245330823281134,-0.04818596129403582,0.11672065517158686,0.06853469387755104,0.5871685159477612,False
2017-01-31,0.0322283088725524,0.2755260009203866,-0.8095856662933929,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,0.04132890013805799,-0.0809585666293393,-0.03962966649128131,0.1222874667673973,0.082657800276116,0.6759302687440505,False
2017-02-28,0.0297412131521805,-0.0526921879863056,-0.5869155354449471,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,-0.00790382819794584,-0.058691553544494714,-0.06659538174244055,0.06659538174244055,0.0,0.0,False
2017-03-31,0.0563454094693071,0.1067425597658155,-0.4799058084772371,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,0.016011383964872325,-0.04799058084772371,-0.031979196882851384,0.06400196481259604,0.03202276792974466,0.5003403883538642,False
2017-04-30,0.0761291074622567,0.0063893653516294,-0.1856364473078693,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,0.00095840480274441,-0.01856364473078693,-0.017605239928042523,0.01952204953353134,0.0019168096054888173,0.09818690410535424,False
2017-05-31,0.068705414370231,-0.0482378167641325,-0.193355119825708,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,-0.007235672514619875,-0.019335511982570802,-0.026571184497190675,0.026571184497190675,0.0,0.0,False
2017-06-30,0.010486535684587,0.0530797328608423,-0.2916165230118717,price_family_ma9_structural_linked,MA9,district_of_columbia_dc__county,0.007961959929126345,-0.02916165230118717,-0.021199692372060826,0.03712361223031351,0.015923919858252686,0.42894316855432274,False
