series_id,geo_id,geo_level,metric_id,provider_measure_code,seasonal_adjustment,unit,scale_transform,classification,target_controlling
LAUCN518000000000004,suffolk_va__county,county,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUCN518000000000005,suffolk_va__county,county,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUCN518000000000006,suffolk_va__county,county,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUCN518100000000003,virginia_beach_va__county,county,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUCN518100000000004,virginia_beach_va__county,county,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUCN518100000000005,virginia_beach_va__county,county,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUCN518100000000006,virginia_beach_va__county,county,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUCN518200000000003,waynesboro_va__county,county,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUCN518200000000004,waynesboro_va__county,county,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUCN518200000000005,waynesboro_va__county,county,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUCN518200000000006,waynesboro_va__county,county,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUCN518300000000003,williamsburg_va__county,county,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUCN518300000000004,williamsburg_va__county,county,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUCN518300000000005,williamsburg_va__county,county,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUCN518300000000006,williamsburg_va__county,county,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUCN518400000000003,winchester_va__county,county,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUCN518400000000004,winchester_va__county,county,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUCN518400000000005,winchester_va__county,county,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUCN518400000000006,winchester_va__county,county,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT061254000000003,bakersfield_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT061254000000004,bakersfield_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT061254000000005,bakersfield_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT061254000000006,bakersfield_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT061702000000003,chico_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT061702000000004,chico_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT061702000000005,chico_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT061702000000006,chico_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT062094000000003,el_centro_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT062094000000004,el_centro_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT062094000000005,el_centro_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT062094000000006,el_centro_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT062342000000003,fresno_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT062342000000004,fresno_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT062342000000005,fresno_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT062342000000006,fresno_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT062526000000003,hanford_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT062526000000004,hanford_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT062526000000005,hanford_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT062526000000006,hanford_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT063290000000003,merced_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT063290000000004,merced_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT063290000000005,merced_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT063290000000006,merced_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT063370000000003,modesto_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT063370000000004,modesto_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT063370000000005,modesto_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT063370000000006,modesto_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT063490000000003,napa_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT063490000000004,napa_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT063490000000005,napa_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT063490000000006,napa_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT063710000000003,oxnard_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT063710000000004,oxnard_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT063710000000005,oxnard_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT063710000000006,oxnard_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT063982000000003,redding_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT063982000000004,redding_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT063982000000005,redding_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT063982000000006,redding_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064014000000003,riverside_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT064014000000004,riverside_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT064014000000005,riverside_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064014000000006,riverside_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064090000000003,sacramento_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT064090000000004,sacramento_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT064090000000005,sacramento_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064090000000006,sacramento_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064150000000003,salinas_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT064150000000004,salinas_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT064150000000005,salinas_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064150000000006,salinas_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064174000000003,san_diego_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT064174000000004,san_diego_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT064174000000005,san_diego_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064174000000006,san_diego_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064194000000003,san_jose_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT064194000000004,san_jose_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT064194000000005,san_jose_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064194000000006,san_jose_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064202000000003,san_luis_obispo_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT064202000000004,san_luis_obispo_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT064202000000005,san_luis_obispo_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064202000000006,san_luis_obispo_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064210000000003,santa_cruz_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT064210000000004,santa_cruz_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT064210000000005,santa_cruz_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064210000000006,santa_cruz_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064220000000003,santa_maria_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT064220000000004,santa_maria_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT064220000000005,santa_maria_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064220000000006,santa_maria_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064222000000003,santa_rosa_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT064222000000004,santa_rosa_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT064222000000005,santa_rosa_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064222000000006,santa_rosa_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064470000000003,stockton_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT064470000000004,stockton_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT064470000000005,stockton_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064470000000006,stockton_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064670000000003,vallejo_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT064670000000004,vallejo_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT064670000000005,vallejo_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064670000000006,vallejo_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064730000000003,visalia_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT064730000000004,visalia_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT064730000000005,visalia_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064730000000006,visalia_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064970000000003,yuba_city_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT064970000000004,yuba_city_ca_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT064970000000005,yuba_city_ca_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT064970000000006,yuba_city_ca_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT241258000000003,baltimore_md_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT241258000000004,baltimore_md_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT241258000000005,baltimore_md_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT241258000000006,baltimore_md_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT242518000000003,hagerstown_md_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT242518000000004,hagerstown_md_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT242518000000005,hagerstown_md_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT242518000000006,hagerstown_md_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT341210000000003,atlantic_city_nj_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT341210000000004,atlantic_city_nj_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT341210000000005,atlantic_city_nj_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT341210000000006,atlantic_city_nj_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT344594000000003,trenton_nj_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT344594000000004,trenton_nj_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT344594000000005,trenton_nj_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT344594000000006,trenton_nj_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT344722000000003,vineland_nj_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT344722000000004,vineland_nj_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT344722000000005,vineland_nj_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT344722000000006,vineland_nj_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT511398000000003,blacksburg_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT511398000000004,blacksburg_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT511398000000005,blacksburg_va_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT511398000000006,blacksburg_va_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT511682000000003,charlottesville_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT511682000000004,charlottesville_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT511682000000005,charlottesville_va_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT511682000000006,charlottesville_va_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT512550000000003,harrisonburg_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT512550000000004,harrisonburg_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT512550000000005,harrisonburg_va_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT512550000000006,harrisonburg_va_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT513134000000003,lynchburg_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT513134000000004,lynchburg_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT513134000000005,lynchburg_va_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT513134000000006,lynchburg_va_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT514006000000003,richmond_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT514006000000004,richmond_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT514006000000005,richmond_va_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT514006000000006,richmond_va_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT514022000000003,roanoke_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT514022000000004,roanoke_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT514022000000005,roanoke_va_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT514022000000006,roanoke_va_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT514442000000003,staunton_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT514442000000004,staunton_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT514442000000005,staunton_va_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT514442000000006,staunton_va_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT514726000000003,virginia_beach_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT514726000000004,virginia_beach_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT514726000000005,virginia_beach_va_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT514726000000006,virginia_beach_va_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT514902000000003,winchester_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUMT514902000000004,winchester_va_metro_area__cbsa_metro,cbsa_metro,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUMT514902000000005,winchester_va_metro_area__cbsa_metro,cbsa_metro,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUMT514902000000006,winchester_va_metro_area__cbsa_metro,cbsa_metro,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUST060000000000003,california__state,state,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUST060000000000004,california__state,state,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUST060000000000005,california__state,state,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUST060000000000006,california__state,state,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUST110000000000003,district_of_columbia__state,state,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUST110000000000004,district_of_columbia__state,state,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUST110000000000005,district_of_columbia__state,state,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUST110000000000006,district_of_columbia__state,state,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUST240000000000003,maryland__state,state,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUST240000000000004,maryland__state,state,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUST240000000000005,maryland__state,state,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
LAUST240000000000006,maryland__state,state,laus_labor_force_nsa,006,NSA,persons,none,GOVERNED_REQUIRED,true
LAUST340000000000003,new_jersey__state,state,laus_unemployment_rate_nsa,003,NSA,percent,none,GOVERNED_REQUIRED,true
LAUST340000000000004,new_jersey__state,state,laus_unemployment_nsa,004,NSA,persons,none,GOVERNED_DIAGNOSTIC,false
LAUST340000000000005,new_jersey__state,state,laus_employment_nsa,005,NSA,persons,none,GOVERNED_REQUIRED,true
